Unnamed: 0,Composition,MaterialId,Reduced Formula,Elements,NSites,Volume,Density,Point Group,Space Group,Space Group Number,Crystal System,Corrected Energy,Formation Energy Per Atom,Decomposition Energy Per Atom,Dimensionality Cheon,Bandgap,Is Train,Decomposition Energy Per Atom All,Decomposition Energy Per Atom Relative,Decomposition Energy Per Atom MP,Decomposition Energy Per Atom MP OQMD
147952,Li2O24S6Ta2,6278e2547d,LiTa(SO4)3,"['Li', 'O', 'S', 'Ta']",34,542.9238,2.9122,1,P1,1,triclinic,-245.0587,-2.1752,-0.0672,intercalated ion,3.2143,False,-0.0,,-0.0672,-0.0658
148959,Bi1O12S2Tb3,6327f87632,Tb3Bi(SO6)2,"['O', 'S', 'Tb', 'Bi']",18,225.6342,6.9317,1,P1,1,triclinic,-136.6587,-2.8454,-0.0181,3D,4.0682,True,-0.0,,-0.0181,-0.0181
153660,Na2Nb2O24S6,664fe52671,NaNb(SO4)3,"['O', 'Na', 'S', 'Nb']",34,538.3846,2.4926,1,P1,1,triclinic,-237.5845,-2.0929,-0.0135,intercalated ion,2.3893,True,0.0,,-0.0135,-0.0114
156650,Cs4O24P4S4,683efadf13,CsPSO6,"['O', 'P', 'S', 'Cs']",36,652.1113,2.9736,222,P2_12_12_1,19,orthorhombic,-241.7223,-2.2553,-0.0664,intercalated ion,4.721,True,0.0,,-0.0664,-0.0325
157676,Cs1F4H2O12Rb1S4,68e979878a,CsRbH2S4(O3F)4,"['H', 'O', 'F', 'S', 'Rb', 'Cs']",24,440.5604,2.3242,2,C2,5,monoclinic,-140.4473,-2.0091,-0.006,intercalated ion,,True,0.0,,-0.006,-0.0049
158915,Al1F8Na12O32S8V3,69b651cd69,Na12AlV3S8(O4F)8,"['O', 'F', 'Na', 'Al', 'S', 'V']",64,863.8575,2.6453,2,P2,3,monoclinic,-408.5821,-2.4218,-0.0122,intercalated ion,,True,0.0,,-0.0122,-0.0071
164315,F24K7O16Rb1S4Sb8,6d4737e6e5,K7RbSb8S4(O2F3)8,"['O', 'F', 'S', 'K', 'Rb', 'Sb']",60,1035.7465,3.4845,1,P1,1,triclinic,-335.1194,-2.5291,-0.0004,intercalated ion,,True,0.0,,-0.0004,-0.0001
166663,Cu1O24Rh3S6,6ed58cc796,CuRh3(SO4)6,"['O', 'S', 'Cu', 'Rh']",34,452.0612,3.4846,3,R3,146,trigonal,-221.7377,-1.5287,-0.0615,3D,,True,0.0,,-0.0615,-0.058
167705,O24P4Rb4S4,6f8d2ef55c,RbPSO6,"['O', 'P', 'S', 'Rb']",36,591.5784,2.7452,222,P2_12_12_1,19,orthorhombic,-241.8482,-2.2493,-0.0073,intercalated ion,4.7393,True,0.0,,-0.0073,-0.0065
174208,N1O1Pu2S1,73f7c1fe52,Pu2SNO,"['N', 'O', 'S', 'Pu']",5,83.65,10.9195,3m,P3m1,156,trigonal,-58.2649,-2.4617,-0.1707,3D,0.0021,True,0.0,,-0.1707,-0.0147
177422,O56S12Ta8,7618cafbca,Ta2S3O14,"['O', 'S', 'Ta']",76,1012.611,4.4741,mm2,Pna2_1,33,orthorhombic,-593.506,-2.2621,-0.0362,3D,,True,0.0,,-0.0362,-0.0362
178566,Gd3O24S6Sc1,76dce56e41,Gd3Sc(SO4)6,"['O', 'S', 'Sc', 'Gd']",34,578.4729,3.1378,3,R3,146,trigonal,-281.0901,-2.6147,-0.2764,3D,,False,0.0,,-0.2764,-0.1675
182723,Ba1Ge2O56S16Sr3,79a2cf32b5,BaSr3Ge2(S2O7)8,"['O', 'S', 'Ge', 'Sr', 'Ba']",78,1206.5695,2.6898,1,P1,1,triclinic,-517.5414,-2.0261,-0.0009,intercalated ion,3.3746,True,0.0,,-0.0009,-0.0009
